Year,Party_Type,State_Name,Expanded.Party.Name,Poll_No,Assembly_No,ID,Election_Type,ECI_Abb,Party_type_TCPD
2009,Registered (Unrecognised),Haryana,Rastriya Arya Raj Sabha,0,11,6424,AE,Rastriya Arya Raj Sabha,
2012,Registered (Unrecognised),Uttar_Pradesh,Rastriya Insaaf Party,0,16,6892,AE,RaIP,
2014,REGISTERED(Unrecognised) PARTIES,Uttar_Pradesh,Rastriya Insaaf Party,0,16,6892,GE,RaIP,Local Party
2015,Registered (Unrecognised),Bihar,Rastriya Insaaf Party,0,16,6892,AE,RAIP,
2017,Registered (Unrecognised),Uttar_Pradesh,Rastriya Insaaf Party,0,17,6892,AE,RaIP,
2017,Registered (Unrecognised),Uttar_Pradesh,Rastriya Insaaf Party,0,17,6892,AE,RAIP,
2019,,Uttar_Pradesh,Rastriya Insaaf Party,0,17,6892,GE,,Local Party
2015,Registered (Unrecognised),Bihar,Rastriya Sadabahar Party,0,16,6895,AE,RSADP,
2009,Registered (Unrecognised) Parties,Gujarat,Rastriya Samajwadi Party (Secular),0,15,12427,GE,RSP(S),Local Party
1996,Registered (Unrecognised),Assam,Ravolutionary Communist Party of India (Rasik Bhatt),0,10,6897,AE,RCPI(R),
1991,Registered (Unrecognised),West_Bengal,RAVOLUTIONARY COMMUNIST PARTY OF INDIA (RASIK BHATT),0,11,6897,AE,RCPI(RB),
1991,Registered (Unrecognised),Assam,Ravolutionary Communist Party of India (Rasik Bhatt),0,9,6897,AE,RCPI(RB),
2014,Registered (Unrecognised),Andhra_Pradesh,Rayalaseema Parirakshana Samithi,0,14,16463,AE,RPS,
2014,REGISTERED(Unrecognised) PARTIES,Andhra_Pradesh,Rayalaseema Parirakshana Samithi,0,16,16463,GE,RPS,Local Party
2009,Registered (Unrecognised),Andhra_Pradesh,Rayalaseema Rashtra Samithi,0,13,12375,AE,RRS,
2009,Registered (Unrecognised) Parties,Andhra_Pradesh,Rayalaseema Rashtra Samithi,0,15,12375,GE,RRS,Local Party
2014,Registered (Unrecognised),Andhra_Pradesh,Rayalaseema Rashtra Samithi,0,14,12375,AE,RRS,
2012,Registered (Unrecognised),Andhra_Pradesh,Rayalaseema Rashtra Samithi,0,13,12375,AE,RSRS,
2019,,Andhra_Pradesh,Rayalaseema Rashtra Samithi,0,17,12375,GE,,Local Party
2019,,Andhra_Pradesh,Rayalaseema Rashtra Samithi,0,15,12375,AE,,
1991,Registered (Unrecognised),West_Bengal,REAL COMMUNIST PARTY OF INDIA,0,11,6904,AE,RCPI,
1991,Registered (Unrecognised),Assam,Real Communist Party of India,0,9,6904,AE,RCPI,
2011,,Jharkhand,Real Democracy Party,1,15,6905,GE,R.D.P,
2017,Registered (Unrecognised),Gujarat,Real Democracy Party,0,13,6905,AE,RDP,
2017,Registered (Unrecognised),Gujarat,Real Democracy Party,0,13,6905,AE,Real Democracy Party,
2017,Registered (Unrecognised),Gujarat,Real Democracy Party,0,13,6905,AE,REALDP,
2019,,Gujarat,Real Democracy Party,0,17,6905,GE,,Local Party
2014,REGISTERED(Unrecognised) PARTIES,Assam,Regional Democratic Secular Congress,0,16,16464,GE,rdsc,Local Party
1967,National,Haryana,Republic Party Of India,0,1,6911,AE,RPI,
1967,National,Madras,REPUBLIC PARTY OF INDIA,0,1,6911,AE,RPI,
1967,Registered (Unrecognised),Gujarat,Republic Party of India,0,2,6911,AE,RPI,
1967,National,Himachal_Pradesh,REPUBLIC PARTY OF INDIA,0,2,6911,AE,RPI,
1967,National,Maharashtra,REPUBLIC PARTY OF INDIA,0,2,6911,AE,RPI,
1967,National,Mysore,REPUBLIC PARTY OF INDIA,0,3,6911,AE,RPI,
1967,National,Madhya_Pradesh,REPUBLIC PARTY OF INDIA,0,4,6911,AE,RPI,
1967,National,Punjab,REPUBLIC PARTY OF INDIA,0,4,6911,AE,RPI,
1967,National,Rajasthan,REPUBLIC PARTY OF INDIA,0,4,6911,AE,RPI,
1967,National,Uttar_Pradesh,REPUBLIC PARTY OF INDIA,0,4,6911,AE,RPI,
1967,National,West_Bengal,REPUBLIC PARTY OF INDIA,0,4,6911,AE,RPI,
1972,,Maharashtra,REPUBLIC PARTY OF INDIA,1,5,6911,GE,RPI,State-based Party
1979,,Madhya_Pradesh,REPUBLIC PARTY OF INDIA,1,6,6911,GE,RPI,State-based Party
1981,,Madhya_Pradesh,REPUBLIC PARTY OF INDIA,1,7,6911,GE,RPI,State-based Party
2004,Registered (Unrecognized),Odisha,REPUBLIC PARTY OF INDIA,0,13,6911,AE,RPI,
2009,Registered (Unrecognized),Odisha,REPUBLIC PARTY OF INDIA,0,14,6911,AE,RPI,
1962,National,Gujarat,Republican,0,1,6921,AE,REP,
1962,National,Maharashtra,REPUBLICAN,0,1,6921,AE,REP,
1962,National,Mysore,REPUBLICAN,0,2,6921,AE,REP,
1962,National,Andhra_Pradesh,Republican,0,3,6921,AE,REP,
1962,National,Madhya_Pradesh,REPUBLICAN,0,3,6921,AE,REP,
1962,National,Punjab,REPUBLICAN,0,3,6921,AE,REP,
1962,National,Uttar_Pradesh,REPUBLICAN,0,3,6921,AE,REP,
2011,,Haryana,Republican Backward Congress,1,15,6928,GE,RBC,
2014,Registered (Unrecognised),Haryana,Republican Backward Congress,0,12,6928,AE,RBC,
2014,REGISTERED(Unrecognised) PARTIES,Haryana,Republican Backward Congress,0,16,6928,GE,RBC,Local Party
2014,Registered (Unrecognised),Haryana,Republican Backward Congress,0,12,6928,AE,Republican Backward Congress,
2014,Registered (Unrecognised),Maharashtra,Republican Bahujan Sena,0,12,6930,AE,RBS,
2014,REGISTERED(Unrecognised) PARTIES,Maharashtra,Republican Bahujan Sena,0,16,6930,GE,RBS,Local Party
2019,,Maharashtra,Republican Bahujan Sena,0,17,6930,GE,,Local Party
1998,Registered (Unrecognised),Delhi,Republican Janata Party,0,6,6931,AE,RJP,
1998,Registered (Unrecognised),Himachal_Pradesh,Republican Janata Party,0,9,6931,AE,RJP,
2009,Registered (Unrecognised),Haryana,Republican Janata Party,0,11,6931,AE,RJP,
2008,Registered (Unrecognised),Chhattisgarh,Republican Paksha (Khoripa),0,2,6935,AE,RP(K),
2009,Registered (Unrecognised),Maharashtra,Republican Paksha (Khoripa),0,11,6935,AE,RP(K),
2009,Registered (Unrecognised) Parties,Maharashtra,Republican Paksha (Khoripa),0,15,6935,GE,RP(K),Local Party
2014,Registered (Unrecognised),Andhra_Pradesh,Republican Paksha (Khoripa),0,14,6935,AE,RP(K),
2014,REGISTERED(Unrecognised) PARTIES,Andhra_Pradesh,Republican Paksha (Khoripa),0,16,6935,GE,RP(K),Local Party
2014,REGISTERED(Unrecognised) PARTIES,Chhattisgarh,Republican Paksha (Khoripa),0,16,6935,GE,RP(K),Local Party
2014,REGISTERED(Unrecognised) PARTIES,Maharashtra,Republican Paksha (Khoripa),0,16,6935,GE,RP(K),Local Party
2018,Registered (Unrecognized),Chhattisgarh,Republican Paksha (Khoripa),0,4,6935,AE,RP(K),
2019,,Chhattisgarh,Republican Paksha (Khoripa),0,17,6935,GE,,Local Party
1962,Other Recognised Parties *,Andhra_Pradesh,REPUBLICAN PARTY,0,3,6921,GE,REP,State-based Party
1962,Other Recognised Parties *,Delhi,REPUBLICAN PARTY,0,3,6921,GE,REP,State-based Party
1962,Other Recognised Parties *,Gujarat,REPUBLICAN PARTY,0,3,6921,GE,REP,State-based Party
1962,Other Recognised Parties *,Himachal_Pradesh,REPUBLICAN PARTY,0,3,6921,GE,REP,State-based Party
1962,Other Recognised Parties *,Madhya_Pradesh,REPUBLICAN PARTY,0,3,6921,GE,REP,State-based Party
1962,Other Recognised Parties *,Madras,REPUBLICAN PARTY,0,3,6921,GE,REP,State-based Party
1962,Other Recognised Parties *,Maharashtra,REPUBLICAN PARTY,0,3,6921,GE,REP,State-based Party
1962,Other Recognised Parties *,Mysore,REPUBLICAN PARTY,0,3,6921,GE,REP,State-based Party
1962,Other Recognised Parties *,Punjab,REPUBLICAN PARTY,0,3,6921,GE,REP,State-based Party
1962,Other Recognised Parties *,Uttar_Pradesh,REPUBLICAN PARTY,0,3,6921,GE,REP,State-based Party
2012,,Uttarakhand,REPUBLICAN PARTY,1,15,6921,GE,REP,
2018,Registered (Unrecognised),Karnataka,Republican Party of India,0,10,6911,AE,Republican Party of India,
1971,Registered (Unrecognised) Parties,Maharashtra,REPUBLICAN PARTY OF INDIA,0,5,6911,GE,RPG,State-based Party
1967,National,Andhra_Pradesh,Republican Party of India,0,4,6911,AE,RPI,
1967,State Parties,Andhra_Pradesh,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,National,Bihar,Republican Party of India,0,4,6911,AE,RPI,
1967,State Parties,Delhi,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,State Parties,Gujarat,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,State Parties,Haryana,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,State Parties,Himachal_Pradesh,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,State Parties,Madhya_Pradesh,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,State Parties,Madras,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,State Parties,Maharashtra,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,State Parties,Mysore,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,State Parties,Punjab,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,State Parties,Rajasthan,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,State Parties,Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1967,State Parties,West_Bengal,REPUBLICAN PARTY OF INDIA,0,4,6911,GE,RPI,State-based Party
1968,State,Haryana,Republican Party of india,0,2,6911,AE,RPI,
1969,State,Bihar,Republican Party of India,0,5,6911,AE,RPI,
1969,State,Punjab,REPUBLICAN PARTY OF INDIA,0,5,6911,AE,RPI,
1969,State,Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,5,6911,AE,RPI,
1969,State,West_Bengal,REPUBLICAN PARTY OF INDIA,0,5,6911,AE,RPI,
1969,,Punjab,Republican Party of India,1,4,6911,GE,RPI,State-based Party
1970,,Punjab,Republican Party of India,1,4,6911,GE,RPI,State-based Party
1971,State,West_Bengal,REPUBLICAN PARTY OF INDIA,0,6,6911,AE,RPI,
1972,State,Delhi,Republican Party of India,0,2,6911,AE,RPI,
1972,State,Haryana,Republican Party Of India,0,3,6911,AE,RPI,
1972,State,Maharashtra,REPUBLICAN PARTY OF INDIA,0,3,6911,AE,RPI,
1972,State,Madhya_Pradesh,REPUBLICAN PARTY OF INDIA,0,5,6911,AE,RPI,
1972,State,Rajasthan,REPUBLICAN PARTY OF INDIA,0,5,6911,AE,RPI,
1972,State,Bihar,Republican Party of India,0,6,6911,AE,RPI,
1972,State,Punjab,REPUBLICAN PARTY OF INDIA,0,6,6911,AE,RPI,
1972,State,West_Bengal,REPUBLICAN PARTY OF INDIA,0,7,6911,AE,RPI,
1974,Registered (Unrecognised),Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,6,6911,AE,RPI,
1975,Registered (Unrecognised),Gujarat,Republican Party of India,0,4,6911,AE,RPI,
1977,Registered (Unrecognised),Tamil_Nadu,REPUBLICAN PARTY OF INDIA,0,2,6911,AE,RPI,
1977,Registered (Unrecognised),Delhi,Republican Party of India,0,3,6911,AE,RPI,
1977,Registered (unrecognised),Haryana,Republican Party Of India,0,4,6911,AE,RPI,
1977,Registered (Unrecognised) Parties,Bihar,REPUBLICAN PARTY OF INDIA,0,6,6911,GE,RPI,State-based Party
1977,Registered (Unrecognised) Parties,Delhi,REPUBLICAN PARTY OF INDIA,0,6,6911,GE,RPI,State-based Party
1977,Registered (Unrecognised) Parties,Maharashtra,REPUBLICAN PARTY OF INDIA,0,6,6911,GE,RPI,State-based Party
1977,Registered (Unrecognised) Parties,Tamil_Nadu,REPUBLICAN PARTY OF INDIA,0,6,6911,GE,RPI,State-based Party
1977,Registered (Unrecognised) Parties,West_Bengal,REPUBLICAN PARTY OF INDIA,0,6,6911,GE,RPI,State-based Party
1977,Registered (Unrecognised),Punjab,REPUBLICAN PARTY OF INDIA,0,7,6911,AE,RPI,
1977,Registered (Unrecognised),Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,7,6911,AE,RPI,
1977,Registered (Unrecognised),West_Bengal,REPUBLICAN PARTY OF INDIA,0,8,6911,AE,RPI,
1978,Registered (Unrecognised),Karnataka,REPUBLICAN PARTY OF INDIA,0,1,6911,AE,RPI,
1978,Registered (Unrecognised),Maharashtra,REPUBLICAN PARTY OF INDIA,0,4,6911,AE,RPI,
1978,Registered (Unrecognised),Andhra_Pradesh,Republican Party of India,0,6,6911,AE,RPI,
1980,Registered (Unrecognised),Tamil_Nadu,REPUBLICAN PARTY OF INDIA,0,3,6911,AE,RPI,
1980,Registered (Unrecognised),Maharashtra,REPUBLICAN PARTY OF INDIA,0,5,6911,AE,RPI,
1980,Registered (Unrecognised),Rajasthan,REPUBLICAN PARTY OF INDIA,0,7,6911,AE,RPI,
1980,Registered (Unrecognised),Bihar,Republican Party of India,0,8,6911,AE,RPI,
1980,Registered (Unrecognised),Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,8,6911,AE,RPI,
1980,REGISTERED(Unrecognised ) PARTIES,Bihar,REPUBLICAN PARTY OF INDIA,0,7,6911,GE,RPI,State-based Party
1980,REGISTERED(Unrecognised ) PARTIES,Delhi,REPUBLICAN PARTY OF INDIA,0,7,6911,GE,RPI,State-based Party
1980,REGISTERED(Unrecognised ) PARTIES,Maharashtra,REPUBLICAN PARTY OF INDIA,0,7,6911,GE,RPI,State-based Party
1980,REGISTERED(Unrecognised ) PARTIES,Punjab,REPUBLICAN PARTY OF INDIA,0,7,6911,GE,RPI,State-based Party
1980,REGISTERED(Unrecognised ) PARTIES,Tamil_Nadu,REPUBLICAN PARTY OF INDIA,0,7,6911,GE,RPI,State-based Party
1980,STATE PARTIES,West_Bengal,REPUBLICAN PARTY OF INDIA,0,7,6911,GE,RPI,State-based Party
1983,Registered (Unrecognised),Karnataka,REPUBLICAN PARTY OF INDIA,0,2,6911,AE,RPI,
1985,Registered (Unrecognised),Maharashtra,REPUBLICAN PARTY OF INDIA,0,6,6911,AE,RPI,
1985,Registered (Unrecognised),Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,9,6911,AE,RPI,
1989,Registered (Unrecognised),Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,10,6911,AE,RPI,
1989,Registered (Unrecognised),Karnataka,REPUBLICAN PARTY OF INDIA,0,4,6911,AE,RPI,
1989,Registered (Unrecognised),Andhra_Pradesh,Republican Party of India,0,9,6911,AE,RPI,
1989,Registered (Unrecognised) Parties,Delhi,REPUBLICAN PARTY OF INDIA,0,9,6911,GE,RPI,State-based Party
1989,Registered (Unrecognised) Parties,Gujarat,REPUBLICAN PARTY OF INDIA,0,9,6911,GE,RPI,State-based Party
1989,Registered (Unrecognised) Parties,Haryana,REPUBLICAN PARTY OF INDIA,0,9,6911,GE,RPI,State-based Party
1989,Registered (Unrecognised) Parties,Karnataka,REPUBLICAN PARTY OF INDIA,0,9,6911,GE,RPI,State-based Party
1989,Registered (Unrecognised) Parties,Madhya_Pradesh,REPUBLICAN PARTY OF INDIA,0,9,6911,GE,RPI,State-based Party
1989,Registered (Unrecognised) Parties,Maharashtra,REPUBLICAN PARTY OF INDIA,0,9,6911,GE,RPI,State-based Party
1989,Registered (Unrecognised) Parties,Punjab,REPUBLICAN PARTY OF INDIA,0,9,6911,GE,RPI,State-based Party
1989,Registered (Unrecognised) Parties,Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,9,6911,GE,RPI,State-based Party
1990,Registered (Unrecognised),Bihar,Republican Party of India,0,10,6911,AE,RPI,
1990,Registered (Unrecognised) Party,Gujarat,Republican Party of India,0,7,6911,AE,RPI,
1990,Registered (Unrecognised),Maharashtra,REPUBLICAN PARTY OF INDIA,0,7,6911,AE,RPI,
1990,Registered (Unrecognised),Madhya_Pradesh,REPUBLICAN PARTY OF INDIA,0,9,6911,AE,RPI,
1991,State Parties,Delhi,Republican Party of India,0,10,6911,GE,RPI,State-based Party
1991,State Parties,Gujarat,Republican Party of India,0,10,6911,GE,RPI,State-based Party
1991,State Parties,Kerala,Republican Party of India,0,10,6911,GE,RPI,State-based Party
1991,State Parties,Maharashtra,Republican Party of India,0,10,6911,GE,RPI,State-based Party
1991,State Parties,Uttar_Pradesh,Republican Party of India,0,10,6911,GE,RPI,State-based Party
1991,Registered (Unrecognised),Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,11,6911,AE,RPI,
1991,Registered (Unrecognised),Tamil_Nadu,REPUBLICAN PARTY OF INDIA,0,6,6911,AE,RPI,
1991,Registered (unrecognised),Haryana,Republican Party Of India,0,7,6911,AE,RPI,
1991,,Maharashtra,Republican Party of India,1,10,6911,GE,RPI,State-based Party
1993,Registered (Unrecognised),Madhya_Pradesh,REPUBLICAN PARTY OF INDIA,0,10,6911,AE,RPI,
1993,Registered (Unrecognised),Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,12,6911,AE,RPI,
1993,Registered (Unrecognised),Delhi,Republican Party of India,0,5,6911,AE,RPI,
1994,State,Andhra_Pradesh,Republican Party of India,0,10,6911,AE,RPI,
1994,Registered (Unrecognised),Goa,Republican Party of India,0,2,6911,AE,RPI,
1994,State,Karnataka,Republican Party of India,0,5,6911,AE,RPI,
1995,Registered (Unrecognised),Gujarat,Republican Party Of India,0,8,6911,AE,RPI,
1995,Registered (Unrecognised),Maharashtra,REPUBLICAN PARTY OF INDIA,0,8,6911,AE,RPI,
1996,Registered (Unrecognised) Parties,Andhra_Pradesh,REPUBLICAN PARTY OF INDIA,0,11,6911,GE,RPI,State-based Party
1996,Registered (Unrecognised) Parties,Delhi,REPUBLICAN PARTY OF INDIA,0,11,6911,GE,RPI,State-based Party
1996,Registered (Unrecognised) Parties,Gujarat,REPUBLICAN PARTY OF INDIA,0,11,6911,GE,RPI,State-based Party
1996,Registered (Unrecognised) Parties,Haryana,REPUBLICAN PARTY OF INDIA,0,11,6911,GE,RPI,State-based Party
1996,Registered (Unrecognised) Parties,Madhya_Pradesh,REPUBLICAN PARTY OF INDIA,0,11,6911,GE,RPI,State-based Party
1996,Registered (Unrecognised) Parties,Maharashtra,REPUBLICAN PARTY OF INDIA,0,11,6911,GE,RPI,State-based Party
1996,Registered (Unrecognised) Parties,Punjab,REPUBLICAN PARTY OF INDIA,0,11,6911,GE,RPI,State-based Party
1996,Registered (Unrecognised) Parties,Tamil_Nadu,REPUBLICAN PARTY OF INDIA,0,11,6911,GE,RPI,State-based Party
1996,Registered (Unrecognised) Parties,Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,11,6911,GE,RPI,State-based Party
1996,Registered (Unrecognised),Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,13,6911,AE,RPI,
1996,Registered (Unrecognised),Tamil_Nadu,REPUBLICAN PARTY OF INDIA,0,7,6911,AE,RPI,
1996,Registered (unrecognised),Haryana,Republican Party Of India,0,8,6911,AE,RPI,
1997,Registered (Unrecognised),Punjab,REPUBLICAN PARTY OF INDIA,0,11,6911,AE,RPI,
1998,State,Madhya_Pradesh,Republican Party of India,0,11,6911,AE,RPI,
1998,State,Rajasthan,Republican Party of India,0,11,6911,AE,RPI,
1998,State Parties,Gujarat,REPUBLICAN PARTY OF INDIA,0,12,6911,GE,RPI,State-based Party
1998,State Parties,Jammu_&_Kashmir,REPUBLICAN PARTY OF INDIA,0,12,6911,GE,RPI,State-based Party
1998,State Parties,Karnataka,REPUBLICAN PARTY OF INDIA,0,12,6911,GE,RPI,State-based Party
1998,State Parties,Madhya_Pradesh,REPUBLICAN PARTY OF INDIA,0,12,6911,GE,RPI,State-based Party
1998,State Parties,Maharashtra,REPUBLICAN PARTY OF INDIA,0,12,6911,GE,RPI,State-based Party
1998,State Parties,Uttar_Pradesh,REPUBLICAN PARTY OF INDIA,0,12,6911,GE,RPI,State-based Party
1998,State Parties,West_Bengal,REPUBLICAN PARTY OF INDIA,0,12,6911,GE,RPI,State-based Party
1998,State,Delhi,Republican Party of India,0,6,6911,AE,RPI,
1998,State,Gujarat,Republican Party of India,0,9,6911,AE,RPI,
1999,State,Andhra_Pradesh,Republican Party of India,0,11,6911,AE,RPI,
1999,State Parties,Andhra_Pradesh,Republican Party of India,0,13,6911,GE,RPI,State-based Party
1999,State Parties,Gujarat,Republican Party of India,0,13,6911,GE,RPI,State-based Party
1999,State Parties,Haryana,Republican Party of India,0,13,6911,GE,RPI,State-based Party
1999,State Parties,Madhya_Pradesh,Republican Party of India,0,13,6911,GE,RPI,State-based Party
1999,State Parties,Maharashtra,Republican Party of India,0,13,6911,GE,RPI,State-based Party
1999,State Parties,Punjab,Republican Party of India,0,13,6911,GE,RPI,State-based Party
1999,State Parties,Uttar_Pradesh,Republican Party of India,0,13,6911,GE,RPI,State-based Party
1999,State,Karnataka,Republican Party of India,0,6,6911,AE,RPI,
1999,State,Maharashtra,Republican Party of India,0,9,6911,AE,RPI,
2000,State,Bihar,Republican Party of India,0,12,6911,AE,RPI,
2000,State,Haryana,Republican Party of India,0,9,6911,AE,RPI,
2001,Registered (Unrecognised),Puducherry,Republican Party of India,0,10,6911,AE,RPI,
2001,Registered (Unrecognised),West_Bengal,Republican Party of India,0,13,6911,AE,RPI,
2001,Registered (Unrecognised),Tamil_Nadu,Republican Party of India,0,8,6911,AE,RPI,
2002,Registered (Unrecognised) Party,Gujarat,Republican Party of India,0,10,6911,AE,RPI,
2002,Registered (Unrecognised),Punjab,Republican Party of India,0,12,6911,AE,RPI,
2002,Registered (Unrecognised),Uttar_Pradesh,Republican Party of India,0,14,6911,AE,RPI,
2003,Registered (Unrecognised),Madhya_Pradesh,Republican Party of India,0,12,6911,AE,RPI,
2003,Registered (Unrecognised),Chhattisgarh,Republican Party of India,0,1,6911,AE,RPI,
2003,Registered (Unrecognised),Delhi,Republican Party of India,0,7,6911,AE,RPI,
2004,Registered (Unrecognised),Maharashtra,Republican Party of India,0,10,6911,AE,RPI,
2004,Registered (Unrecognised),Andhra_Pradesh,Republican Party of India,0,12,6911,AE,RPI,
2004,Registered (Unrecognised) Parties,Andhra_Pradesh,Republican Party of India,0,14,6911,GE,RPI,State-based Party
2004,Registered (Unrecognised) Parties,Assam,Republican Party of India,0,14,6911,GE,RPI,State-based Party
2004,Registered (Unrecognised) Parties,Jammu_&_Kashmir,Republican Party of India,0,14,6911,GE,RPI,State-based Party
2004,Registered (Unrecognised) Parties,Madhya_Pradesh,Republican Party of India,0,14,6911,GE,RPI,State-based Party
2004,Registered (Unrecognised) Parties,Maharashtra,Republican Party of India,0,14,6911,GE,RPI,State-based Party
2004,Registered (Unrecognised) Parties,Odisha,Republican Party of India,0,14,6911,GE,RPI,State-based Party
2004,Registered (Unrecognised) Parties,Uttar_Pradesh,Republican Party of India,0,14,6911,GE,RPI,State-based Party
2004,Registered (Unrecognised) Parties,West_Bengal,Republican Party of India,0,14,6911,GE,RPI,State-based Party
2004,Registered (Unrecognised),Karnataka,Republican Party of India,0,7,6911,AE,RPI,
2005,Registered (Unrecognised),Bihar,Republican Party of India,0,14,6911,AE,RPI,
2005,Registered (Unrecognised),Jharkhand,Republican Party of India,0,1,6911,AE,RPI,
2006,Registered (Unrecognised),Assam,Republican Party of India,0,12,6911,AE,RPI,
2007,Registered (Unrecognised),Punjab,Republican Party of India,0,13,6911,AE,RPI,
2007,Registered (Unrecognised),Uttar_Pradesh,Republican Party of India,0,15,6911,AE,RPI,
2007,Registered (Unrecognised),Uttarakhand,Republican Party of India,0,2,6911,AE,RPI,
2008,Registered (Unrecognised),Madhya_Pradesh,Republican Party of India,0,13,6911,AE,RPI,
2008,Registered (Unrecognised),Chhattisgarh,Republican Party of India,0,2,6911,AE,RPI,
2008,Registered (Unrecognised),Karnataka,Republican Party of India,0,8,6911,AE,RPI,
2008,Registered (Unrecognised),Jammu_&_Kashmir,Republican Party of India,0,9,6911,AE,RPI,
2009,Registered (Unrecognised),Haryana,Republican Party of India,0,11,6911,AE,RPI,
2009,Registered (Unrecognised),Maharashtra,Republican Party of India,0,11,6911,AE,RPI,
2009,Registered (Unrecognised),Andhra_Pradesh,Republican Party of India,0,13,6911,AE,RPI,
2009,Registered (Unrecognised) Parties,Andhra_Pradesh,Republican Party of India,0,15,6911,GE,RPI,State-based Party
2009,Registered (Unrecognised) Parties,Bihar,Republican Party of India,0,15,6911,GE,RPI,State-based Party
2009,Registered (Unrecognised) Parties,Chhattisgarh,Republican Party of India,0,15,6911,GE,RPI,State-based Party
2009,Registered (Unrecognised) Parties,Haryana,Republican Party of India,0,15,6911,GE,RPI,State-based Party
2009,Registered (Unrecognised) Parties,Jammu_&_Kashmir,Republican Party of India,0,15,6911,GE,RPI,State-based Party
2009,Registered (Unrecognised) Parties,Madhya_Pradesh,Republican Party of India,0,15,6911,GE,RPI,State-based Party
2009,Registered (Unrecognised) Parties,Maharashtra,Republican Party of India,0,15,6911,GE,RPI,State-based Party
2009,Registered (Unrecognised) Parties,Odisha,Republican Party of India,0,15,6911,GE,RPI,State-based Party
2009,Registered (Unrecognised) Parties,Punjab,Republican Party of India,0,15,6911,GE,RPI,State-based Party
2009,Registered (Unrecognised) Parties,Uttar_Pradesh,Republican Party of India,0,15,6911,GE,RPI,State-based Party
2011,Registered (Unrecognised),Tamil_Nadu,Republican Party of India,0,10,6911,AE,RPI,
2011,Registered (Unrecognised),West_Bengal,Republican Party of India,0,15,6911,AE,RPI,
2012,Registered (Unrecognised) Party,Gujarat,Republican Party of India,0,12,6911,AE,RPI,
2012,Registered (Unrecognised),Uttar_Pradesh,Republican Party of India,0,16,6911,AE,RPI,
2013,Registered (Unrecognised),Madhya_Pradesh,Republican Party of India,0,14,6911,AE,RPI,
2013,Registered (Unrecognised),Karnataka,Republican Party of India,0,9,6911,AE,RPI,
2014,Registered (Unrecognised),Jammu_&_Kashmir,Republican Party of India,0,10,6911,AE,RPI,
2014,Registered (Unrecognised),Maharashtra,Republican Party of India,0,12,6911,AE,RPI,
2014,Registered (Unrecognised),Andhra_Pradesh,Republican Party of India,0,14,6911,AE,RPI,
2014,Registered (Unrecognised),Jharkhand,Republican Party of India,0,3,6911,AE,RPI,
2014,REGISTERED(Unrecognised) PARTIES,Andhra_Pradesh,Republican Party of India,0,16,6911,GE,RPI,State-based Party
2014,REGISTERED(Unrecognised) PARTIES,Haryana,Republican Party of India,0,16,6911,GE,RPI,State-based Party
2014,REGISTERED(Unrecognised) PARTIES,Kerala,Republican Party of India,0,16,6911,GE,RPI,State-based Party
2014,REGISTERED(Unrecognised) PARTIES,Maharashtra,Republican Party of India,0,16,6911,GE,RPI,State-based Party
2014,REGISTERED(Unrecognised) PARTIES,Punjab,Republican Party of India,0,16,6911,GE,RPI,State-based Party
2014,REGISTERED(Unrecognised) PARTIES,Tamil_Nadu,Republican Party of India,0,16,6911,GE,RPI,State-based Party
2015,Registered (Unrecognised),Delhi,Republican Party of India,0,10,6911,AE,RPI,
2015,Registered (Unrecognised),Bihar,Republican Party of India,0,16,6911,AE,RPI,
2015,,Andhra_Pradesh,Republican Party of India,1,16,6911,GE,RPI,State-based Party
2016,Registered (Unrecognised),Tamil_Nadu,Republican Party of India,0,11,6911,AE,RPI,
